utb_ms,ute_ms,type,flagcomms
1279039815000,1279043555000,"NADIR","FALSE"
1279043555000,1279044195000,"SLEW","FALSE"
1279044195000,1279046735000,"INERTIAL","FALSE"
1279046735000,1279046996000,"SLEW","FALSE"
1279046996000,1279048535000,"EARTH","FALSE"
1279048535000,1279055900000,"EARTH","TRUE"
1279049855000,1279054582000,"RADIO_SCIENCE","TRUE"
1279055900000,1279056751000,"EARTH","FALSE"
1279056751000,1279057011000,"SLEW","FALSE"
1279057011000,1279059551000,"INERTIAL","FALSE"
1279059551000,1279059812000,"SLEW","FALSE"
1279059812000,1279061351000,"EARTH","FALSE"
1279061351000,1279066563000,"EARTH","TRUE"
1279066563000,1279066623000,"EARTH","FALSE"
1279066623000,1279067211000,"SLEW","FALSE"
1279067211000,1279071251000,"ACROSS_TRACK","FALSE"
1279071251000,1279072276000,"SLEW","FALSE"
1279072276000,1279073051000,"EARTH","FALSE"
1279073051000,1279088827000,"EARTH","TRUE"
1279078981000,1279087862000,"RADIO_SCIENCE","TRUE"
1279088827000,1279088887000,"EARTH","FALSE"
1279088887000,1279090044000,"SLEW","FALSE"
1279090044000,1279091624000,"INERTIAL","FALSE"
1279091624000,1279092384000,"SLEW","FALSE"
1279092384000,1279096424000,"ACROSS_TRACK","FALSE"
1279096424000,1279097450000,"SLEW","FALSE"
1279097450000,1279098224000,"EARTH","FALSE"
1279098224000,1279112419000,"EARTH","TRUE"
1279099544000,1279111455000,"RADIO_SCIENCE","TRUE"
1279112419000,1279117007000,"EARTH","FALSE"
1279117007000,1279117559000,"SLEW","FALSE"
1279117559000,1279121599000,"NADIR","FALSE"
1279121599000,1279122623000,"SLEW","FALSE"
1279122623000,1279127756000,"EARTH","FALSE"
1279127756000,1279133156000,"MAINTENANCE","FALSE"
1279133156000,1279140684000,"EARTH","FALSE"
1279140684000,1279141710000,"SLEW","FALSE"
1279141710000,1279144250000,"NADIR","FALSE"
1279144250000,1279144818000,"SLEW","FALSE"
1279144818000,1279150638000,"EARTH","FALSE"
1279150638000,1279165033000,"EARTH","TRUE"
1279165033000,1279165093000,"EARTH","FALSE"
1279165093000,1279166291000,"SLEW","FALSE"
1279166291000,1279170031000,"NADIR","FALSE"
1279170031000,1279171589000,"SLEW","FALSE"
1279171589000,1279172509000,"INERTIAL","FALSE"
1279172509000,1279173355000,"SLEW","FALSE"
1279173355000,1279190269000,"EARTH","FALSE"
1279190269000,1279191468000,"SLEW","FALSE"
1279191468000,1279195208000,"NADIR","FALSE"
1279195208000,1279195926000,"SLEW","FALSE"
1279195926000,1279203291000,"EARTH","FALSE"
1279203291000,1279208691000,"MAINTENANCE","FALSE"
1279208691000,1279216223000,"EARTH","FALSE"
1279216223000,1279217249000,"SLEW","FALSE"
1279217249000,1279219789000,"ACROSS_TRACK","FALSE"
1279219789000,1279220348000,"SLEW","FALSE"
1279220348000,1279224556000,"EARTH","FALSE"
1279224556000,1279228574000,"EARTH","TRUE"
1279228574000,1279237935000,"EARTH","FALSE"
1279237935000,1279242560000,"EARTH","TRUE"
1279242560000,1279242620000,"EARTH","FALSE"
1279242620000,1279242857000,"SLEW","FALSE"
1279242857000,1279245505000,"INERTIAL","FALSE"
1279245505000,1279245741000,"SLEW","FALSE"
1279245741000,1279248195000,"EARTH","FALSE"
1279248195000,1279263313000,"EARTH","TRUE"
1279251495000,1279262348000,"RADIO_SCIENCE","TRUE"
1279263313000,1279266565000,"EARTH","FALSE"
1279266565000,1279267598000,"SLEW","FALSE"
1279267598000,1279270138000,"NADIR","FALSE"
1279270138000,1279270696000,"SLEW","FALSE"
1279270696000,1279278817000,"EARTH","FALSE"
1279278817000,1279284217000,"MAINTENANCE","FALSE"
1279284217000,1279290968000,"EARTH","FALSE"
1279290968000,1279292172000,"SLEW","FALSE"
1279292172000,1279295912000,"NADIR","FALSE"
1279295912000,1279296623000,"SLEW","FALSE"
1279296623000,1279316907000,"EARTH","FALSE"
1279316907000,1279317944000,"SLEW","FALSE"
1279317944000,1279321684000,"NADIR","FALSE"
1279321684000,1279322516000,"SLEW","FALSE"
1279322516000,1279334472000,"EARTH","FALSE"
1279334472000,1279343526000,"EARTH","TRUE"
1279337736000,1279342561000,"RADIO_SCIENCE","TRUE"
1279343526000,1279343586000,"EARTH","FALSE"
1279343586000,1279344146000,"SLEW","FALSE"
1279344146000,1279348186000,"NADIR","FALSE"
1279348186000,1279349197000,"SLEW","FALSE"
1279349197000,1279349986000,"EARTH","FALSE"
1279349986000,1279368730000,"EARTH","TRUE"
1279351306000,1279367765000,"RADIO_SCIENCE","TRUE"
1279368730000,1279368790000,"EARTH","FALSE"
1279368790000,1279369323000,"SLEW","FALSE"
1279369323000,1279373363000,"ACROSS_TRACK","FALSE"
1279373363000,1279374374000,"SLEW","FALSE"
1279374374000,1279379526000,"EARTH","FALSE"
1279379526000,1279384926000,"MAINTENANCE","FALSE"
1279384926000,1279390329000,"EARTH","FALSE"
1279390329000,1279393769000,"EARTH","TRUE"
1279393769000,1279393829000,"EARTH","FALSE"
1279393829000,1279394445000,"SLEW","FALSE"
1279394445000,1279398485000,"ACROSS_TRACK","FALSE"
1279398485000,1279400685000,"SLEW","FALSE"
1279400685000,1279403225000,"INERTIAL","FALSE"
1279403225000,1279404509000,"SLEW","FALSE"
1279404509000,1279405025000,"EARTH","FALSE"
1279405025000,1279417559000,"EARTH","TRUE"
1279417559000,1279417619000,"EARTH","FALSE"
1279417619000,1279418660000,"SLEW","FALSE"
1279418660000,1279422100000,"NADIR","FALSE"
1279422100000,1279422869000,"SLEW","FALSE"
1279422869000,1279423900000,"EARTH","FALSE"
1279423900000,1279441961000,"EARTH","TRUE"
1279425220000,1279440996000,"RADIO_SCIENCE","TRUE"
1279441961000,1279442021000,"EARTH","FALSE"
1279442021000,1279443234000,"SLEW","FALSE"
1279443234000,1279446974000,"NADIR","FALSE"
1279446974000,1279447677000,"SLEW","FALSE"
1279447677000,1279448774000,"EARTH","FALSE"
1279448774000,1279457586000,"EARTH","TRUE"
1279450094000,1279456621000,"RADIO_SCIENCE","TRUE"
1279457586000,1279467127000,"EARTH","FALSE"
1279467127000,1279468971000,"EARTH","TRUE"
1279468971000,1279469031000,"EARTH","FALSE"
1279469031000,1279469176000,"SLEW","FALSE"
1279469176000,1279470036000,"INERTIAL","FALSE"
1279470036000,1279470181000,"SLEW","FALSE"
1279470181000,1279471836000,"EARTH","FALSE"
1279471836000,1279475829000,"EARTH","TRUE"
1279475829000,1279475889000,"EARTH","FALSE"
1279475889000,1279477060000,"SLEW","FALSE"
1279477060000,1279477980000,"INERTIAL","FALSE"
1279477980000,1279479151000,"SLEW","FALSE"
1279479151000,1279480227000,"EARTH","FALSE"
1279480227000,1279485627000,"MAINTENANCE","FALSE"
1279485627000,1279485687000,"EARTH","FALSE"
1279485687000,1279492307000,"EARTH","TRUE"
1279492307000,1279492367000,"EARTH","FALSE"
1279492367000,1279493582000,"SLEW","FALSE"
1279493582000,1279497322000,"NADIR","FALSE"
1279497322000,1279498021000,"SLEW","FALSE"
1279498021000,1279500850000,"EARTH","FALSE"
1279500850000,1279501382000,"SLEW","FALSE"
1279501382000,1279503922000,"INERTIAL","FALSE"
1279503922000,1279504405000,"SLEW","FALSE"
1279504405000,1279505722000,"EARTH","FALSE"
1279505722000,1279507674000,"EARTH","TRUE"
1279507674000,1279507734000,"EARTH","FALSE"
1279507734000,1279508564000,"SLEW","FALSE"
1279508564000,1279511104000,"INERTIAL","FALSE"
1279511104000,1279511934000,"SLEW","FALSE"
1279511934000,1279519721000,"EARTH","FALSE"
1279519721000,1279520324000,"SLEW","FALSE"
1279520324000,1279524364000,"NADIR","FALSE"
1279524364000,1279525360000,"SLEW","FALSE"
1279525360000,1279531794000,"EARTH","FALSE"
1279531794000,1279533742000,"SLEW","FALSE"
1279533742000,1279536282000,"INERTIAL","FALSE"
1279536282000,1279538057000,"SLEW","FALSE"
1279538057000,1279539724000,"EARTH","FALSE"
1279539724000,1279543922000,"EARTH","TRUE"
1279543922000,1279545635000,"EARTH","FALSE"
1279545635000,1279546044000,"SLEW","FALSE"
1279546044000,1279546568000,"ACROSS_TRACK","FALSE"
1279546568000,1279546981000,"SLEW","FALSE"
1279546981000,1279547610000,"EARTH","FALSE"
1279547610000,1279548280000,"SLEW","FALSE"
1279548280000,1279549080000,"INERTIAL","FALSE"
1279549080000,1279549715000,"SLEW","FALSE"
1279549715000,1279555765000,"EARTH","FALSE"
1279555765000,1279561165000,"MAINTENANCE","FALSE"
1279561165000,1279569969000,"EARTH","FALSE"
1279569969000,1279570432000,"SLEW","FALSE"
1279570432000,1279573392000,"INERTIAL","FALSE"
1279573392000,1279573817000,"SLEW","FALSE"
1279573817000,1279588622000,"EARTH","FALSE"
1279588622000,1279593789000,"EARTH","TRUE"
1279593789000,1279593849000,"EARTH","FALSE"
1279593849000,1279594899000,"SLEW","FALSE"
1279594899000,1279597439000,"NADIR","FALSE"
1279597439000,1279598079000,"SLEW","FALSE"
1279598079000,1279600619000,"INERTIAL","FALSE"
1279600619000,1279600840000,"SLEW","FALSE"
1279600840000,1279609053000,"EARTH","FALSE"
1279609053000,1279609274000,"SLEW","FALSE"
1279609274000,1279611814000,"INERTIAL","FALSE"
1279611814000,1279612035000,"SLEW","FALSE"
1279612035000,1279617561000,"EARTH","FALSE"
1279617561000,1279618754000,"SLEW","FALSE"
1279618754000,1279620514000,"INERTIAL","FALSE"
1279620514000,1279621516000,"SLEW","FALSE"
1279621516000,1279622062000,"ACROSS_TRACK","FALSE"
1279622062000,1279622439000,"SLEW","FALSE"
1279622439000,1279631293000,"EARTH","FALSE"
1279631293000,1279636693000,"MAINTENANCE","FALSE"
1279636693000,1279643425000,"EARTH","FALSE"
1279643425000,1279644649000,"SLEW","FALSE"
1279644649000,1279648389000,"NADIR","FALSE"
1279648389000,1279649079000,"SLEW","FALSE"
1279649079000,1279650250000,"EARTH","FALSE"
1279650250000,1279651249000,"SLEW","FALSE"
1279651249000,1279652169000,"INERTIAL","FALSE"
1279652169000,1279653168000,"SLEW","FALSE"
1279653168000,1279653969000,"EARTH","FALSE"
1279653969000,1279659478000,"EARTH","TRUE"
1279659478000,1279668591000,"EARTH","FALSE"
1279668591000,1279669823000,"SLEW","FALSE"
1279669823000,1279673563000,"ACROSS_TRACK","FALSE"
1279673563000,1279674251000,"SLEW","FALSE"
1279674251000,1279679459000,"EARTH","FALSE"
1279679459000,1279683837000,"EARTH","TRUE"
1279683837000,1279693781000,"EARTH","FALSE"
1279693781000,1279695006000,"SLEW","FALSE"
1279695006000,1279698746000,"ACROSS_TRACK","FALSE"
1279698746000,1279699434000,"SLEW","FALSE"
1279699434000,1279706828000,"EARTH","FALSE"
1279706828000,1279712228000,"MAINTENANCE","FALSE"
1279712228000,1279719730000,"EARTH","FALSE"
1279719730000,1279720785000,"SLEW","FALSE"
1279720785000,1279724525000,"ACROSS_TRACK","FALSE"
1279724525000,1279725334000,"SLEW","FALSE"
1279725334000,1279734717000,"EARTH","FALSE"
1279734717000,1279743475000,"EARTH","TRUE"
1279743475000,1279744595000,"EARTH","FALSE"
1279744595000,1279745236000,"SLEW","FALSE"
1279745236000,1279746096000,"INERTIAL","FALSE"
1279746096000,1279747168000,"SLEW","FALSE"
1279747168000,1279749708000,"ACROSS_TRACK","FALSE"
1279749708000,1279750516000,"SLEW","FALSE"
1279750516000,1279765736000,"EARTH","FALSE"
1279765736000,1279770054000,"EARTH","TRUE"
1279770054000,1279771374000,"EARTH","FALSE"
1279771374000,1279771575000,"SLEW","FALSE"
1279771575000,1279774421000,"INERTIAL","FALSE"
1279774421000,1279774622000,"SLEW","FALSE"
1279774622000,1279782363000,"EARTH","FALSE"
1279782363000,1279787763000,"MAINTENANCE","FALSE"
1279787763000,1279795257000,"EARTH","FALSE"
1279795257000,1279796319000,"SLEW","FALSE"
1279796319000,1279799459000,"NADIR","FALSE"
1279799459000,1279800140000,"SLEW","FALSE"
1279800140000,1279801259000,"EARTH","FALSE"
1279801259000,1279821776000,"EARTH","TRUE"
1279821776000,1279821836000,"EARTH","FALSE"
1279821836000,1279822454000,"SLEW","FALSE"
1279822454000,1279826494000,"NADIR","FALSE"
1279826494000,1279827474000,"SLEW","FALSE"
1279827474000,1279828294000,"EARTH","FALSE"
1279828294000,1279835871000,"EARTH","TRUE"
1279835871000,1279845601000,"EARTH","FALSE"
1279845601000,1279846671000,"SLEW","FALSE"
1279846671000,1279850411000,"ACROSS_TRACK","FALSE"
1279850411000,1279851212000,"SLEW","FALSE"
1279851212000,1279852211000,"EARTH","FALSE"
1279852211000,1279856331000,"EARTH","TRUE"
1279856331000,1279872195000,"EARTH","FALSE"
1279872195000,1279872815000,"SLEW","FALSE"
1279872815000,1279876855000,"NADIR","FALSE"
1279876855000,1279877832000,"SLEW","FALSE"
1279877832000,1279883076000,"EARTH","FALSE"
1279883076000,1279888476000,"MAINTENANCE","FALSE"
1279888476000,1279895197000,"EARTH","FALSE"
1279895197000,1279896434000,"SLEW","FALSE"
1279896434000,1279900174000,"NADIR","FALSE"
1279900174000,1279900850000,"SLEW","FALSE"
1279900850000,1279926390000,"EARTH","FALSE"
1279926390000,1279927257000,"SLEW","FALSE"
1279927257000,1279928177000,"INERTIAL","FALSE"
1279928177000,1279929044000,"SLEW","FALSE"
1279929044000,1279929977000,"EARTH","FALSE"
1279929977000,1279948363000,"EARTH","TRUE"
1279948363000,1279948423000,"EARTH","FALSE"
1279948423000,1279948858000,"SLEW","FALSE"
1279948858000,1279949316000,"ACROSS_TRACK","FALSE"
1279949316000,1279950510000,"SLEW","FALSE"
1279950510000,1279951116000,"EARTH","FALSE"
1279951116000,1279972716000,"EARTH","TRUE"
1279952435000,1279971751000,"RADIO_SCIENCE","TRUE"
1279972716000,1279972822000,"EARTH","FALSE"
1279972822000,1279973470000,"SLEW","FALSE"
1279973470000,1279977510000,"ACROSS_TRACK","FALSE"
1279977510000,1279978476000,"SLEW","FALSE"
1279978476000,1279983791000,"EARTH","FALSE"
1279983791000,1279989191000,"MAINTENANCE","FALSE"
1279989191000,1279993908000,"EARTH","FALSE"
1279993908000,1279997930000,"EARTH","TRUE"
1279997930000,1279997990000,"EARTH","FALSE"
1279997990000,1279998647000,"SLEW","FALSE"
1279998647000,1280002687000,"ACROSS_TRACK","FALSE"
1280002687000,1280003651000,"SLEW","FALSE"
1280003651000,1280004487000,"EARTH","FALSE"
1280004487000,1280018527000,"EARTH","TRUE"
1280005807000,1280017562000,"RADIO_SCIENCE","TRUE"
1280018527000,1280018587000,"EARTH","FALSE"
1280018587000,1280019608000,"SLEW","FALSE"
1280019608000,1280019817000,"INERTIAL","FALSE"
1280019817000,1280020935000,"SLEW","FALSE"
1280020935000,1280022407000,"EARTH","FALSE"
1280022407000,1280024320000,"EARTH","TRUE"
1280024320000,1280024380000,"EARTH","FALSE"
1280024380000,1280024665000,"SLEW","FALSE"
1280024665000,1280025280000,"ACROSS_TRACK","FALSE"
1280025280000,1280026458000,"SLEW","FALSE"
1280026458000,1280027080000,"EARTH","FALSE"
1280027080000,1280046203000,"EARTH","TRUE"
1280028400000,1280045238000,"RADIO_SCIENCE","TRUE"
1280046203000,1280046263000,"EARTH","FALSE"
1280046263000,1280047510000,"SLEW","FALSE"
1280047510000,1280051250000,"NADIR","FALSE"
1280051250000,1280051917000,"SLEW","FALSE"
1280051917000,1280053050000,"EARTH","FALSE"
1280053050000,1280059272000,"EARTH","TRUE"
1280054370000,1280058307000,"RADIO_SCIENCE","TRUE"
1280059272000,1280059332000,"EARTH","FALSE"
1280059332000,1280062032000,"MAINTENANCE","FALSE"
1280062032000,1280064732000,"MAINTENANCE","FALSE"
1280064732000,1280065185000,"EARTH","FALSE"
1280065185000,1280073320000,"EARTH","TRUE"
1280073320000,1280073380000,"EARTH","FALSE"
1280073380000,1280073841000,"SLEW","FALSE"
1280073841000,1280077059000,"INERTIAL","FALSE"
1280077059000,1280077485000,"SLEW","FALSE"
1280077485000,1280078859000,"EARTH","FALSE"
1280078859000,1280099492000,"EARTH","TRUE"
1280099492000,1280099552000,"EARTH","FALSE"
1280099552000,1280099901000,"SLEW","FALSE"
1280099901000,1280100501000,"ACROSS_TRACK","FALSE"
1280100501000,1280100873000,"SLEW","FALSE"
1280100873000,1280103413000,"NADIR","FALSE"
1280103413000,1280104372000,"SLEW","FALSE"
1280104372000,1280105213000,"EARTH","FALSE"
1280105213000,1280108106000,"EARTH","TRUE"
1280108106000,1280108166000,"EARTH","FALSE"
1280108166000,1280109273000,"SLEW","FALSE"
1280109273000,1280111813000,"INERTIAL","FALSE"
1280111813000,1280113613000,"SLEW","FALSE"
1280113613000,1280122164000,"WARMUP","FALSE"
1280122164000,1280123964000,"SLEW","FALSE"
1280123964000,1280124564000,"EARTH","FALSE"
1280124564000,1280125016000,"SLEW","FALSE"
1280125016000,1280125441000,"ACROSS_TRACK","FALSE"
1280125441000,1280126049000,"SLEW","FALSE"
1280126049000,1280128589000,"NADIR","FALSE"
1280128589000,1280129547000,"SLEW","FALSE"
1280129547000,1280133342000,"EARTH","FALSE"
1280133342000,1280134449000,"SLEW","FALSE"
1280134449000,1280136989000,"INERTIAL","FALSE"
1280136989000,1280138096000,"SLEW","FALSE"
1280138096000,1280143422000,"EARTH","FALSE"
1280143422000,1280148096000,"EARTH","TRUE"
1280148096000,1280148156000,"EARTH","FALSE"
1280148156000,1280149129000,"SLEW","FALSE"
1280149129000,1280151969000,"NADIR","FALSE"
1280151969000,1280152632000,"SLEW","FALSE"
1280152632000,1280155066000,"EARTH","FALSE"
1280155066000,1280156029000,"SLEW","FALSE"
1280156029000,1280158569000,"INERTIAL","FALSE"
1280158569000,1280159531000,"SLEW","FALSE"
1280159531000,1280160050000,"EARTH","FALSE"
1280160050000,1280165450000,"MAINTENANCE","FALSE"
1280165450000,1280166882000,"EARTH","FALSE"
1280166882000,1280172862000,"EARTH","TRUE"
1280172862000,1280172922000,"EARTH","FALSE"
1280172922000,1280174006000,"SLEW","FALSE"
1280174006000,1280177686000,"NADIR","FALSE"
1280177686000,1280178806000,"SLEW","FALSE"
1280178806000,1280181946000,"INERTIAL","FALSE"
1280181946000,1280183123000,"SLEW","FALSE"
1280183123000,1280183698000,"EARTH","FALSE"
1280183698000,1280184806000,"SLEW","FALSE"
1280184806000,1280187346000,"INERTIAL","FALSE"
1280187346000,1280188453000,"SLEW","FALSE"
1280188453000,1280189146000,"EARTH","FALSE"
1280189146000,1280198040000,"EARTH","TRUE"
1280198040000,1280198100000,"EARTH","FALSE"
1280198100000,1280199186000,"SLEW","FALSE"
1280199186000,1280201726000,"NADIR","FALSE"
1280201726000,1280202126000,"SLEW","FALSE"
1280202126000,1280202752000,"INERTIAL","FALSE"
1280202752000,1280203003000,"SLEW","FALSE"
1280203003000,1280206797000,"EARTH","FALSE"
1280206797000,1280207976000,"SLEW","FALSE"
1280207976000,1280209016000,"INERTIAL","FALSE"
1280209016000,1280210816000,"SLEW","FALSE"
1280210816000,1280222805000,"WARMUP","FALSE"
1280222805000,1280224605000,"SLEW","FALSE"
1280224605000,1280225405000,"INERTIAL","FALSE"
1280225405000,1280225871000,"SLEW","FALSE"
1280225871000,1280226911000,"ACROSS_TRACK","FALSE"
1280226911000,1280227402000,"SLEW","FALSE"
1280227402000,1280230737000,"EARTH","FALSE"
1280230737000,1280231571000,"SLEW","FALSE"
1280231571000,1280234111000,"INERTIAL","FALSE"
1280234111000,1280234856000,"SLEW","FALSE"
1280234856000,1280235593000,"EARTH","FALSE"
1280235593000,1280240993000,"MAINTENANCE","FALSE"
1280240993000,1280248463000,"EARTH","FALSE"
1280248463000,1280249551000,"SLEW","FALSE"
1280249551000,1280252091000,"NADIR","FALSE"
1280252091000,1280252579000,"SLEW","FALSE"
1280252579000,1280255079000,"EARTH","FALSE"
1280255079000,1280275185000,"EARTH","TRUE"
1280275185000,1280275245000,"EARTH","FALSE"
1280275245000,1280275874000,"SLEW","FALSE"
1280275874000,1280278414000,"ACROSS_TRACK","FALSE"
1280278414000,1280279180000,"SLEW","FALSE"
1280279180000,1280280214000,"EARTH","FALSE"
1280280214000,1280287596000,"EARTH","TRUE"
1280287596000,1280288002000,"EARTH","FALSE"
1280288002000,1280289110000,"SLEW","FALSE"
1280289110000,1280291650000,"INERTIAL","FALSE"
1280291650000,1280292757000,"SLEW","FALSE"
1280292757000,1280298818000,"EARTH","FALSE"
1280298818000,1280299910000,"SLEW","FALSE"
1280299910000,1280303590000,"NADIR","FALSE"
1280303590000,1280304357000,"SLEW","FALSE"
1280304357000,1280311133000,"EARTH","FALSE"
1280311133000,1280316533000,"MAINTENANCE","FALSE"
1280316533000,1280318333000,"D1PVMC","FALSE"
1280318333000,1280320133000,"SLEW","FALSE"
1280320133000,1280325705000,"EARTH","FALSE"
1280325705000,1280326230000,"SLEW","FALSE"
1280326230000,1280328830000,"ACROSS_TRACK","FALSE"
1280328830000,1280329606000,"SLEW","FALSE"
1280329606000,1280330630000,"EARTH","FALSE"
1280330630000,1280340754000,"EARTH","TRUE"
1280340754000,1280349174000,"EARTH","FALSE"
1280349174000,1280350269000,"SLEW","FALSE"
1280350269000,1280352809000,"NADIR","FALSE"
1280352809000,1280354235000,"SLEW","FALSE"
1280354235000,1280355095000,"INERTIAL","FALSE"
1280355095000,1280355768000,"SLEW","FALSE"
1280355768000,1280358761000,"EARTH","FALSE"
1280358761000,1280359869000,"SLEW","FALSE"
1280359869000,1280362409000,"INERTIAL","FALSE"
1280362409000,1280363517000,"SLEW","FALSE"
1280363517000,1280369675000,"EARTH","FALSE"
1280369675000,1280373873000,"EARTH","TRUE"
1280373873000,1280376466000,"EARTH","FALSE"
1280376466000,1280376867000,"SLEW","FALSE"
1280376867000,1280377325000,"NADIR","FALSE"
1280377325000,1280377602000,"SLEW","FALSE"
1280377602000,1280379825000,"EARTH","FALSE"
1280379825000,1280380706000,"SLEW","FALSE"
1280380706000,1280381746000,"INERTIAL","FALSE"
1280381746000,1280382627000,"SLEW","FALSE"
1280382627000,1280386674000,"EARTH","FALSE"
1280386674000,1280392074000,"MAINTENANCE","FALSE"
1280392074000,1280393526000,"EARTH","FALSE"
1280393526000,1280394634000,"SLEW","FALSE"
1280394634000,1280397174000,"INERTIAL","FALSE"
1280397174000,1280398282000,"SLEW","FALSE"
1280398282000,1280399537000,"EARTH","FALSE"
1280399537000,1280400634000,"SLEW","FALSE"
1280400634000,1280404314000,"NADIR","FALSE"
1280404314000,1280405076000,"SLEW","FALSE"
1280405076000,1280406114000,"EARTH","FALSE"
1280406114000,1280424649000,"EARTH","TRUE"
1280424649000,1280424709000,"EARTH","FALSE"
1280424709000,1280425813000,"SLEW","FALSE"
1280425813000,1280428353000,"ACROSS_TRACK","FALSE"
1280428353000,1280428831000,"SLEW","FALSE"
1280428831000,1280430153000,"EARTH","FALSE"
1280430153000,1280435941000,"EARTH","TRUE"
1280435941000,1280436001000,"EARTH","FALSE"
1280436001000,1280436613000,"SLEW","FALSE"
1280436613000,1280439153000,"INERTIAL","FALSE"
1280439153000,1280440196000,"SLEW","FALSE"
1280440196000,1280442736000,"INERTIAL","FALSE"
1280442736000,1280443119000,"SLEW","FALSE"
1280443119000,1280446772000,"EARTH","FALSE"
1280446772000,1280462156000,"EARTH","TRUE"
1280449926000,1280461191000,"RADIO_SCIENCE","TRUE"
1280462156000,1280462216000,"EARTH","FALSE"
1280462216000,1280467616000,"MAINTENANCE","FALSE"
1280467616000,1280474900000,"EARTH","FALSE"
1280474900000,1280475535000,"SLEW","FALSE"
1280475535000,1280476455000,"INERTIAL","FALSE"
1280476455000,1280477191000,"SLEW","FALSE"
1280477191000,1280481231000,"NADIR","FALSE"
1280481231000,1280482184000,"SLEW","FALSE"
1280482184000,1280483102000,"EARTH","FALSE"
1280483102000,1280484211000,"SLEW","FALSE"
1280484211000,1280485311000,"INERTIAL","FALSE"
